x_axis, y_axis
89, 62
13, 4
62, 56
15, 60
51, 59
56, 1
66, 72
70, 56
28, 2
15, 34
39, 9
3, 51
36, 42
39, 71
88, 13
17, 9
9, 73
75, 82
99, 59
46, 45
63, 81
67, 89
99, 61
99, 59
20, 17
74, 77
45, 37
41, 24
68, 4
32, 21
29, 45
19, 73
10, 27
96, 54
87, 60
2, 48
24, 64
11, 63
17, 70
83, 96
61, 72
1, 18
59, 99
65, 32
19, 27
99, 47
94, 80
30, 95
93, 75
26, 21
65, 48
53, 73
89, 58
2, 10
19, 22
32, 71
35, 11
69, 22
25, 99
22, 52
49, 47
24, 49
30, 65
8, 70
29, 76
11, 60
45, 12
56, 75
78, 26
23, 30
65, 20
12, 63
0, 65
8, 1
89, 9
58, 97
96, 28
70, 90
81, 19
34, 29
66, 18
27, 14
77, 39
83, 83
2, 29
59, 89
52, 93
80, 3
8, 88
52, 12
80, 82
63, 51
3, 48
32, 57
70, 5
59, 30
75, 62
32, 18
46, 29
82, 51
2, 18
55, 93
12, 84
50, 80
60, 13
3, 0
18, 84
39, 30
78, 13
3, 53
18, 18
80, 75
8, 7
45, 38
88, 53
58, 28
26, 61
3, 93
36, 45
78, 72
87, 32
21, 50
40, 54
95, 65
83, 94
77, 6
75, 0
41, 55
96, 89
48, 48
31, 14
81, 57
24, 97
53, 9
24, 67
78, 96
44, 2
45, 69
58, 86
68, 19
36, 89
70, 17
84, 82
61, 13
56, 95
20, 20
67, 52
15, 1
66, 6
49, 83
60, 38
60, 95
48, 78
31, 0
42, 45
66, 17
48, 11
66, 15
68, 49
82, 38
38, 10
85, 47
42, 61
79, 91
94, 11
86, 56
8, 14
92, 36
22, 67
17, 50
20, 93
39, 11
81, 1
94, 52
42, 32
46, 85
85, 86
95, 89
78, 40
27, 96
88, 7
96, 69
42, 28
92, 45
77, 13
19, 47
15, 56
72, 65
32, 65
19, 13
48, 23
96, 13
25, 33
34, 41
10, 62
56, 27
62, 2
63, 88
89, 15
35, 56
11, 99
45, 28
94, 3
5, 66
42, 38
72, 60
18, 13
3, 54
84, 41
45, 32
59, 70
36, 55
91, 1
51, 60
9, 67
97, 99
40, 81
38, 43
55, 59
80, 58
27, 67
95, 93
63, 62
14, 8
31, 22
85, 41
25, 4
70, 65
52, 2
71, 86
89, 9
17, 96
50, 45
38, 88
27, 39
7, 8
43, 32
11, 38
81, 90
30, 55
37, 79
3, 45
0, 42
77, 24
95, 21
59, 21
73, 6
85, 97
70, 85
80, 64
5, 4
61, 87
61, 75
25, 66
96, 86
7, 2
68, 2
46, 91
18, 76
93, 85
43, 45
95, 8
5, 88
53, 32
81, 15
6, 60
1, 50
1, 82
84, 67
48, 25
18, 58
81, 47
98, 83
88, 88
18, 9
9, 7
10, 1
30, 21
11, 1
79, 90
38, 92
8, 61
30, 16
16, 35
74, 97
38, 11
34, 91
20, 74
53, 63
80, 28
39, 73
29, 3
48, 64
53, 49
89, 94
84, 29
25, 82
94, 79
11, 16
90, 2
16, 79
83, 55
15, 43
98, 68
71, 99
36, 34
39, 81
45, 16
18, 77
69, 91
42, 13
45, 98
34, 34
81, 14
99, 3
4, 37
97, 95
88, 34
55, 56
96, 58
95, 59
29, 29
35, 95
51, 17
89, 0
17, 89
21, 33
7, 98
63, 89
9, 36
41, 50
47, 7
20, 56
6, 14
32, 2
33, 86
87, 41
26, 28
75, 26
73, 27
53, 90
1, 75
5, 12
20, 59
48, 11
84, 88
59, 59
70, 25
32, 89
81, 13
99, 45
7, 96
69, 15
40, 66
27, 54
25, 67
78, 98
49, 49
94, 67
4, 44
11, 46
44, 29
49, 0
47, 14
87, 49
24, 91
86, 31
82, 55
85, 95
8, 36
0, 75
92, 32
75, 92
2, 83
39, 81
38, 83
42, 97
53, 81
17, 65
76, 89
28, 58
8, 60
50, 9
79, 91
94, 29
97, 62
88, 74
37, 87
95, 14
21, 42
86, 25
71, 21
99, 37
14, 20
35, 56
93, 72
94, 66
92, 29
24, 65
10, 66
84, 21
32, 98
33, 23
35, 92
51, 47
26, 43
57, 18
63, 7
34, 38
11, 79
17, 92
24, 25
58, 43
69, 65
14, 93
23, 61
12, 74
49, 41
24, 99
26, 53
64, 20
52, 26
43, 1
44, 87
50, 26
77, 84
28, 47
45, 14
82, 83
38, 83
4, 82
81, 0
68, 57
76, 84
10, 34
0, 91
33, 32
35, 58
30, 41
10, 47
72, 63
85, 11
15, 6
88, 90
1, 52
3, 58
96, 34
61, 90
67, 3
35, 81
48, 89
5, 43
32, 3
26, 59
51, 60
28, 55
57, 53
65, 68
60, 51
49, 7
35, 43
92, 69
71, 5
83, 84
62, 22
73, 45
67, 44
76, 87
33, 46
22, 55
59, 88
79, 50
14, 77
44, 1
62, 70
42, 53
18, 64
12, 56
77, 68
56, 81
83, 50
15, 69
62, 28
96, 87
49, 71
30, 52
24, 42
23, 44
63, 44
14, 35
44, 92
63, 13
59, 57
15, 18
38, 7
59, 39
5, 16
41, 68
15, 62
73, 68
7, 8
46, 40
58, 25
82, 51
7, 74
22, 20
79, 47
86, 53
28, 28
98, 18
95, 31
38, 15
38, 36
95, 52
33, 29
54, 17
43, 55
74, 19
70, 61
58, 40
37, 8
87, 26
53, 49
85, 34
59, 14
27, 30
63, 15
35, 37
37, 30
9, 24
20, 76
49, 3
26, 60
53, 51
30, 42
69, 19
61, 34
44, 41
36, 5
75, 45
90, 69
82, 98
22, 64
35, 95
48, 69
60, 94
70, 32
96, 27
0, 13
25, 36
79, 12
13, 38
53, 46
7, 10
98, 53
85, 69
16, 78
33, 27
26, 8
45, 55
70, 42
47, 29
81, 55
38, 96
60, 76
12, 13
44, 63
57, 18
33, 26
63, 89
30, 17
49, 62
78, 92
36, 98
41, 14
96, 6
44, 49
98, 23
4, 7
31, 20
44, 31
32, 87
96, 72
49, 6
69, 50
84, 34
6, 95
29, 69
67, 94
56, 6
8, 27
65, 24
69, 24
94, 91
7, 50
78, 38
54, 56
34, 84
16, 46
59, 56
2, 16
77, 0
63, 66
58, 58
62, 82
13, 24
25, 37
28, 66
44, 72
29, 90
68, 65
85, 64
9, 28
56, 23
1, 6
39, 31
2, 7
41, 81
0, 27
9, 84
84, 89
58, 92
68, 71
35, 86
30, 44
84, 65
96, 2
42, 63
6, 39
10, 20
84, 86
13, 37
44, 65
66, 66
20, 48
91, 71
84, 11
70, 33
16, 6
14, 78
41, 29
34, 18
70, 51
31, 46
25, 59
95, 12
85, 65
91, 73
10, 4
44, 20
74, 64
70, 24
48, 78
75, 91
23, 8
91, 44
59, 70
76, 6
13, 39
60, 98
44, 99
30, 15
88, 18
6, 17
18, 35
15, 96
48, 76
8, 68
35, 36
1, 93
0, 5
47, 85
73, 14
82, 59
76, 53
18, 22
89, 18
15, 93
34, 95
80, 23
70, 29
30, 62
70, 91
40, 5
31, 64
42, 42
27, 71
90, 18
46, 73
82, 25
67, 85
55, 17
5, 49
17, 65
50, 22
8, 56
36, 91
45, 64
35, 80
62, 3
37, 9
64, 29
90, 43
58, 21
4, 24
61, 43
84, 6
96, 73
50, 42
79, 29
97, 34
75, 48
51, 74
35, 7
63, 61
55, 6
74, 46
21, 73
44, 64
43, 96
49, 27
96, 36
92, 60
64, 95
16, 47
55, 14
46, 24
94, 72
47, 4
39, 64
83, 13
30, 70
19, 73
7, 83
99, 47
42, 66
3, 66
2, 33
7, 90
47, 56
79, 11
71, 60
74, 22
68, 52
99, 41
22, 7
33, 4
93, 22
62, 15
28, 51
32, 66
36, 89
69, 18
19, 14
22, 82
70, 62
67, 99
12, 12
92, 0
78, 91
11, 55
70, 64
94, 55
43, 52
93, 70
98, 63
23, 73
88, 0
22, 52
9, 80
45, 37
12, 58
56, 53
29, 57
90, 98
99, 25
10, 40
7, 8
44, 24
93, 16
6, 63
64, 40
18, 35
68, 82
27, 42
90, 48
70, 72
30, 51
93, 59
75, 65
15, 79
36, 4
80, 39
33, 57
40, 13
11, 79
36, 42
52, 98
15, 4
5, 53
73, 13
88, 72
69, 35
21, 52
41, 50
67, 74
70, 7
88, 96
11, 0
93, 12
24, 6
92, 72
17, 84
42, 45
76, 6
67, 88
43, 10
14, 91
9, 59
1, 58
50, 33
72, 87
37, 47
37, 18
75, 63
67, 14
49, 25
53, 80
66, 36
62, 89
65, 56
54, 59
4, 92
73, 92
96, 28
16, 44
55, 36
12, 1
25, 0
61, 88
35, 62
91, 26
41, 18
49, 50
89, 76
14, 77
7, 0
29, 3
18, 51
88, 15
45, 78
70, 90
94, 85
5, 58
48, 49
71, 9
65, 57
90, 41
75, 65
24, 32
19, 3
22, 63
78, 80
69, 12
85, 55
57, 67
68, 19
86, 30
58, 3
22, 20
21, 42
78, 70
5, 90
53, 15
83, 15
73, 35
72, 47
1, 95
15, 24
40, 55
6, 17
31, 67
98, 79
83, 23
60, 37
74, 73
88, 92
77, 77
41, 70
19, 27
84, 44
43, 18
31, 8
60, 29
53, 64
95, 15
75, 90
18, 21
28, 77
89, 52
30, 6
22, 53
66, 8
63, 9
4, 73
98, 58
37, 41
51, 97
55, 16
19, 68
88, 75
5, 61
95, 83
13, 15
81, 24
70, 48
38, 75
10, 97
23, 48
69, 97
1, 79
7, 1
26, 15
24, 81
12, 24
63, 27
60, 39
7, 37
11, 9
48, 34
2, 38
86, 42
41, 60
28, 20
79, 94
30, 27
62, 24
42, 96
62, 32
77, 36
40, 16
9, 21
71, 41
79, 80
85, 51
79, 9
76, 96
75, 33
52, 48
97, 16
24, 59
68, 73
23, 86
65, 84
16, 73
1, 70
26, 45
7, 82
17, 80
43, 62
78, 56
80, 88
74, 5
61, 87
39, 49
77, 88
76, 13
12, 49
26, 88
23, 91
74, 20
83, 42
22, 98
64, 93
51, 10
91, 61
68, 54
82, 29
16, 98
85, 67
41, 74
5, 94
46, 38
27, 91
46, 28
90, 39
14, 64
55, 1
70, 82
85, 59
70, 9
32, 47
90, 4
17, 23
67, 57
60, 72
21, 28
54, 28
44, 5
88, 60
43, 41
32, 75
18, 37
59, 45
68, 35
57, 89
28, 66
74, 4
2, 60
8, 38
55, 59
56, 20
31, 44
18, 21
3, 75
60, 73
44, 73
99, 30
97, 80
46, 6
49, 67
34, 16
71, 99
20, 71
71, 65
61, 91
16, 48
8, 38
14, 24
21, 66
22, 32
16, 57
38, 96
41, 5
51, 16
91, 66
94, 21
70, 32
0, 95
96, 7
93, 72
5, 41
57, 33
44, 93
19, 22
57, 71
49, 34
71, 28
9, 30
50, 72
44, 69
40, 87
59, 60
62, 55
57, 77
0, 88
28, 86
39, 9
53, 10
45, 35
53, 40
45, 36
74, 90
52, 0
88, 6
28, 14
16, 93
81, 76
42, 81
23, 16
36, 92
81, 21
70, 34
13, 28
64, 8
29, 73
48, 52
15, 53
56, 65
80, 8
28, 45
74, 80
10, 35
35, 68
59, 49
81, 75
23, 28
38, 85
33, 58
33, 10
79, 60
52, 73
59, 59
23, 34
72, 5
87, 69
7, 66
8, 68
25, 16
80, 42
60, 67
99, 60
56, 56
46, 4
67, 33
89, 39
82, 3
47, 83
86, 58
81, 63
91, 98
53, 58
57, 12
4, 32
4, 42
91, 51
56, 54
28, 29
8, 94
5, 31
99, 15
8, 98
46, 98
76, 78
17, 46
17, 70
73, 41
70, 14
17, 15
62, 17
31, 41
14, 87
81, 66
75, 62
8, 1
21, 72
96, 3
36, 8
53, 77
17, 39
4, 46
67, 38
94, 53
31, 72
6, 69
98, 13
70, 17
57, 66
76, 28
1, 74
67, 85
1, 28
58, 40
38, 2
34, 15
64, 44
54, 54
77, 23
95, 98
40, 11
31, 42
62, 45
12, 40
13, 39
97, 1
48, 51
49, 54
82, 57
29, 25
31, 19
39, 27
67, 99
54, 14
42, 11
57, 40
56, 43
10, 5
75, 73
63, 52
2, 27
48, 65
81, 22
52, 73
84, 72
41, 65
36, 25
28, 91
84, 83
16, 21
67, 92
99, 20
50, 11
29, 88
1, 29
44, 2
40, 84
42, 35
65, 40
22, 61
80, 53
76, 36
57, 59
93, 93
66, 21
48, 45
52, 62
2, 62
98, 22
14, 63
35, 76
27, 9
37, 81
80, 98
62, 0
88, 2
1, 97
56, 80
84, 3
98, 3
60, 84
49, 80
0, 51
62, 98
95, 98
37, 48
22, 87
84, 38
15, 20
66, 74
52, 78
29, 89
63, 75
61, 25
24, 75
46, 64
48, 12
34, 20
56, 71
60, 22
89, 61
44, 41
94, 59
74, 21
51, 67
36, 5
81, 96
54, 88
13, 34
64, 28
56, 53
75, 25
96, 61
76, 58
62, 99
62, 68
47, 36
4, 75
43, 37
45, 81
50, 13
18, 68
37, 7
18, 28
11, 8
2, 42
5, 19
76, 77
43, 81
78, 13
48, 72
45, 17
43, 78
91, 98
6, 80
63, 99
34, 63
15, 12
43, 15
59, 21
24, 64
59, 14
50, 29
33, 33
5, 10
72, 80
38, 18
47, 20
73, 30
82, 83
88, 41
73, 92
69, 44
16, 19
84, 10
56, 97
60, 65
87, 99
55, 9
93, 21
6, 97
36, 1
89, 6
38, 53
91, 2
87, 56
97, 74
74, 29
4, 43
29, 94
51, 34
20, 73
10, 67
43, 7
17, 75
60, 6
38, 57
46, 73
46, 22
23, 97
72, 73
1, 52
15, 68
30, 61
44, 68
36, 78
18, 69
4, 44
32, 33
55, 72
49, 77
13, 41
40, 37
40, 63
33, 74
61, 39
5, 27
82, 0
88, 5
93, 82
40, 30
83, 81
35, 53
42, 96
46, 79
10, 42
85, 75
45, 33
10, 18
19, 67
59, 13
23, 1
99, 0
52, 26
42, 42
67, 12
17, 63
81, 53
54, 15
5, 51
62, 35
72, 5
4, 26
38, 43
30, 40
68, 81
57, 89
58, 94
28, 68
25, 86
27, 19
82, 11
7, 48
48, 60
77, 45
94, 28
33, 44
19, 24
89, 12
50, 9
30, 47
1, 2
39, 29
94, 95
91, 44
60, 23
78, 94
5, 6
31, 86
63, 9
26, 81
50, 37
28, 75
11, 14
6, 79
36, 92
67, 63
29, 51
86, 34
68, 50
1, 14
38, 43
14, 97
65, 58
85, 74
48, 77
43, 18
89, 94
31, 67
75, 29
3, 14
89, 47
31, 90
66, 27
58, 7
67, 4
0, 87
64, 31
48, 18
12, 41
60, 24
80, 76
12, 57
66, 60
75, 96
26, 88
44, 35
12, 21
80, 31
37, 78
26, 6
10, 53
94, 77
97, 73
32, 10
99, 56
94, 93
26, 41
7, 59
60, 11
82, 67
3, 12
61, 14
8, 74
93, 39
36, 4
34, 23
41, 23
19, 11
99, 19
23, 24
83, 60
33, 49
97, 44
65, 43
88, 22
47, 31
36, 97
33, 22
97, 29
59, 91
89, 82
86, 80
57, 70
30, 51
12, 58
74, 69
59, 32
29, 52
35, 28
83, 92
41, 91
38, 29
33, 5
90, 99
62, 39
75, 86
56, 14
54, 58
57, 15
9, 56
65, 31
49, 90
14, 51
62, 69
20, 73
41, 99
43, 71
17, 58
99, 87
44, 49
15, 88
88, 68
47, 4
13, 51
14, 88
14, 59
99, 59
69, 80
10, 10
81, 9
6, 82
51, 29
41, 43
95, 61
72, 22
38, 63
92, 12
42, 75
72, 57
2, 41
79, 17
29, 71
16, 99
73, 13
86, 50
76, 84
77, 95
27, 4
19, 3
7, 50
91, 91
32, 60
70, 44
70, 12
12, 6
12, 98
99, 21
64, 12
63, 25
14, 98
90, 15
70, 92
32, 22
85, 25
28, 78
14, 42
84, 64
0, 61
7, 90
93, 52
11, 57
91, 9
71, 44
61, 65
30, 36
72, 67
36, 45
42, 35
94, 13
67, 3
53, 67
25, 32
84, 27
65, 85
17, 21
58, 57
3, 72
83, 29
16, 7
36, 58
77, 89
99, 78
83, 75
70, 48
42, 39
83, 30
0, 9
53, 79
69, 19
48, 65
57, 0
90, 26
54, 63
86, 57
76, 88
43, 64
91, 49
82, 53
42, 80
99, 62
74, 9
92, 63
4, 68
87, 31
26, 4
50, 97
47, 23
79, 71
37, 18
42, 37
40, 21
56, 35
56, 77
37, 30
3, 25
39, 94
84, 5
92, 42
69, 56
96, 59
41, 66
56, 11
14, 99
84, 14
22, 54
38, 89
92, 26
92, 58
65, 33
24, 52
97, 56
82, 53
78, 46
48, 26
30, 69
50, 30
16, 25
63, 63
59, 40
67, 11
6, 88
53, 55
88, 66
42, 30
38, 9
90, 71
68, 8
46, 79
0, 74
39, 60
37, 52
78, 0
6, 81
34, 59
51, 83
46, 99
49, 42
7, 78
52, 20
38, 64
81, 83
35, 81
88, 37
50, 0
97, 69
26, 63
69, 94
36, 24
86, 87
77, 96
43, 45
85, 72
54, 62
54, 5
2, 89
38, 22
60, 1
1, 77
79, 82
2, 25
2, 84
57, 40
72, 40
14, 7
39, 36
49, 39
17, 84
94, 80
58, 74
91, 11
1, 22
45, 67
6, 88
93, 40
75, 49
20, 49
37, 9
85, 25
18, 32
60, 67
74, 88
88, 9
53, 6
62, 48
57, 55
89, 54
28, 72
39, 45
39, 70
17, 40
99, 20
81, 92
55, 60
17, 42
92, 80
30, 26
62, 5
60, 11
19, 77
18, 29
47, 36
58, 48
77, 73
45, 85
24, 41
48, 73
69, 88
87, 58
91, 88
85, 97
7, 42
64, 30
6, 27
46, 70
91, 80
11, 76
0, 25
29, 68
87, 44
19, 36
48, 36
22, 17
30, 15
58, 22
53, 21
49, 90
36, 52
88, 92
26, 64
41, 13
96, 81
15, 41
59, 58
68, 74
84, 14
63, 14
17, 41
49, 16
8, 19
57, 44
22, 21
13, 53
79, 52
38, 55
76, 11
83, 52
80, 25
64, 96
56, 72
8, 62
61, 79
62, 88
94, 25
60, 86
92, 81
29, 98
95, 77
78, 19
46, 60
14, 88
84, 99
9, 16
1, 63
9, 87
63, 11
9, 47
75, 80
47, 82
39, 93
71, 50
38, 81
75, 41
37, 16
11, 6
71, 64
51, 2
17, 55
36, 88
46, 94
99, 1
62, 43
45, 56
69, 3
86, 5
97, 72
70, 95
1, 57
43, 93
68, 39
47, 34
46, 32
27, 94
71, 4
59, 80
76, 42
87, 70
37, 18
16, 61
26, 10
94, 7
95, 14
43, 56
90, 90
51, 51
69, 84
6, 62
87, 58
82, 10
85, 83
84, 25
93, 46
65, 90
0, 35
77, 26
41, 93
75, 55
70, 27
7, 22
47, 13
29, 25
19, 15
46, 57
18, 24
71, 42
83, 87
83, 0
33, 90
20, 73
36, 51
5, 88
19, 48
81, 44
22, 34
81, 70
56, 43
91, 98
52, 35
35, 77
81, 94
42, 43
37, 38
68, 73
83, 44
15, 21
74, 97
82, 57
1, 83
4, 21
93, 53
75, 22
71, 47
25, 13
39, 19
43, 87
79, 27
34, 69
57, 75
3, 67
28, 39
97, 21
81, 37
2, 42
15, 44
89, 44
64, 3
9, 30
71, 19
21, 81
0, 85
75, 3
31, 17
7, 47
6, 78
24, 64
14, 61
29, 69
86, 35
12, 0
45, 67
70, 57
92, 34
52, 82
45, 95
6, 23
36, 72
8, 47
64, 64
86, 69
42, 11
0, 16
45, 78
48, 22
27, 61
67, 21
36, 59
36, 1
52, 88
91, 36
90, 84
20, 26
87, 59
72, 46
20, 58
45, 5
81, 86
8, 0
97, 81
47, 69
19, 14
18, 20
15, 0
18, 39
21, 75
20, 76
50, 30
9, 29
18, 3
43, 40
99, 98
0, 49
86, 62
39, 81
68, 62
78, 31
51, 69
23, 71
41, 70
2, 11
79, 83
59, 98
64, 93
44, 39
24, 94
69, 21
14, 35
43, 84
85, 64
26, 10
37, 5
92, 82
9, 60
80, 53
80, 5
68, 18
36, 6
93, 14
52, 63
67, 61
67, 54
12, 0
82, 33
84, 77
8, 23
0, 47
63, 12
89, 98
21, 71
88, 30
4, 70
56, 21
84, 5
41, 91
18, 93
58, 62
33, 41
30, 97
36, 63
36, 94
53, 47
64, 1
5, 49
4, 35
28, 66
34, 54
14, 70
49, 75
76, 86
45, 1
83, 54
32, 58
19, 87
65, 51
60, 18
8, 42
78, 15
3, 5
57, 19
12, 21
82, 41
99, 88
94, 71
89, 83
25, 5
89, 10
35, 27
59, 23
34, 66
74, 61
52, 52
35, 37
11, 96
10, 10
24, 55
62, 84
62, 93
99, 59
76, 59
18, 74
36, 4
38, 83
16, 7
6, 26
42, 78
70, 52
9, 48
30, 99
96, 93
41, 4
10, 46
33, 99
27, 27
40, 35
51, 11
37, 10
57, 64
6, 19
24, 39
9, 91
15, 61
99, 62
41, 9
56, 65
52, 10
90, 59
41, 85
17, 63
83, 74
8, 28
84, 7
98, 13
54, 86
48, 7
46, 77
67, 85
16, 30
38, 56
7, 70
30, 31
69, 48
1, 3
2, 35
25, 90
81, 48
74, 18
67, 52
12, 23
15, 0
76, 10
10, 71
61, 27
12, 38
14, 67
77, 45
46, 26
16, 21
89, 10
9, 32
19, 38
36, 16
34, 6
94, 31
97, 77
79, 94
98, 70
67, 72
99, 26
6, 67
55, 60
19, 86
31, 95
89, 6
99, 27
3, 4
70, 56
76, 0
67, 92
60, 87
29, 12
87, 70
90, 48
1, 72
87, 40
92, 38
62, 18
9, 77
13, 24
68, 4
83, 14
63, 18
41, 58
12, 4
20, 72
82, 26
43, 96
58, 30
82, 73
50, 59
20, 64
45, 47
6, 61
71, 52
31, 78
12, 39
4, 18
56, 54
93, 23
31, 59
19, 72
55, 42
35, 82
94, 74
77, 32
73, 1
6, 39
24, 31
52, 79
35, 30
53, 69
74, 75
67, 65
98, 0
15, 13
24, 4
4, 92
19, 73
8, 91
7, 41
94, 74
21, 61
9, 89
10, 55
5, 5
28, 86
32, 50
36, 61
70, 87
53, 74
85, 30
26, 82
90, 90
62, 77
35, 11
69, 57
30, 44
47, 25
15, 83
62, 22
86, 94
82, 39
80, 29
82, 98
83, 57
48, 72
51, 81
91, 67
51, 75
46, 39
40, 33
94, 22
56, 42
38, 66
33, 21
2, 13
24, 44
73, 69
66, 17
79, 34
57, 70
15, 39
36, 84
86, 12
30, 44
54, 95
23, 0
36, 12
33, 3
66, 27
12, 41
22, 51
86, 35
84, 57
49, 87
99, 84
47, 32
64, 67
73, 86
13, 30
76, 24
61, 85
87, 92
16, 16
49, 8
72, 29
81, 62
20, 82
19, 89
88, 50
23, 74
55, 72
68, 81
69, 17
61, 15
55, 83
4, 55
43, 36
9, 28
82, 85
92, 17
72, 7
27, 38
58, 97
25, 63
62, 53
93, 88
69, 99
76, 36
93, 63
44, 49
47, 21
79, 88
89, 61
26, 94
76, 21
36, 23
84, 72
83, 50
45, 63
60, 60
26, 44
80, 59
57, 41
70, 62
25, 69
24, 23
75, 19
26, 16
61, 88
47, 4
44, 76
62, 39
88, 88
52, 12
45, 85
53, 71
99, 16
43, 0
50, 64
21, 71
53, 83
91, 42
91, 62
66, 19
62, 17
94, 72
60, 90
96, 5
2, 89
46, 12
12, 0
59, 40
93, 41
31, 5
30, 67
27, 39
54, 57
76, 37
65, 39
79, 48
37, 89
62, 22
80, 42
76, 18
91, 12
65, 67
50, 82
25, 47
20, 61
59, 60
96, 57
90, 50
15, 0
39, 38
54, 71
84, 21
99, 2
12, 16
19, 36
45, 95
98, 53
79, 15
93, 87
95, 31
28, 6
10, 93
53, 35
23, 73
71, 42
72, 67
99, 60
53, 53
76, 26
81, 11
52, 4
69, 51
96, 53
61, 24
17, 7
28, 21
68, 31
59, 32
29, 20
78, 48
79, 40
35, 69
44, 65
43, 6
84, 68
19, 34
43, 37
72, 11
72, 11
20, 24
72, 67
48, 5
75, 83
25, 5
13, 92
98, 15
7, 91
8, 55
84, 2
62, 66
33, 41
56, 91
99, 44
11, 39
29, 12
80, 76
42, 29
15, 18
86, 96
46, 55
22, 60
97, 55
54, 85
78, 78
36, 67
48, 45
43, 73
91, 97
44, 32
62, 0
22, 93
67, 50
26, 36
22, 56
69, 99
82, 80
88, 54
66, 60
90, 75
43, 30
35, 88
82, 7
99, 34
0, 26
22, 13
35, 38
7, 24
34, 42
49, 73
23, 15
91, 63
37, 3
76, 50
0, 31
30, 75
46, 68
57, 1
24, 22
22, 87
80, 96
28, 34
23, 90
28, 16
3, 6
98, 50
75, 56
5, 64
15, 64
22, 6
52, 97
22, 79
30, 60
61, 49
72, 39
71, 67
7, 73
56, 33
60, 14
17, 60
35, 18
75, 22
13, 92
57, 75
91, 33
98, 36
13, 59
67, 13
24, 60
63, 6
49, 89
65, 87
32, 97
78, 24
20, 47
29, 82
26, 59
83, 21
47, 6
26, 79
14, 61
4, 3
16, 63
60, 1
45, 6
32, 27
8, 15
34, 64
86, 41
49, 98
26, 93
93, 31
24, 29
38, 21
88, 84
87, 13
34, 40
78, 38
62, 94
61, 67
35, 43
13, 27
76, 17
93, 71
23, 89
31, 60
98, 24
99, 85
77, 83
99, 26
89, 88
94, 33
52, 95
44, 81
79, 98
89, 54
13, 74
69, 77
7, 34
41, 18
84, 41
45, 80
16, 18
95, 89
99, 87
26, 81
26, 36
95, 2
94, 7
69, 54
99, 23
33, 73
63, 29
55, 30
68, 47
83, 53
82, 42
53, 79
12, 14
27, 13
69, 13
68, 9
89, 22
68, 12
14, 51
56, 51
59, 96
5, 73
36, 70
12, 72
54, 97
85, 91
20, 39
55, 31
87, 98
86, 35
44, 40
67, 77
9, 54
84, 15
21, 64
62, 61
34, 13
0, 39
86, 6
94, 97
18, 48
43, 68
23, 57
22, 97
54, 8
95, 52
12, 99
94, 81
2, 17
90, 98
26, 39
32, 7
88, 61
92, 14
24, 51
6, 5
35, 54
85, 19
8, 9
42, 83
1, 67
11, 15
54, 26
10, 58
47, 62
24, 70
22, 38
69, 21
58, 66
53, 47
1, 90
80, 30
85, 67
94, 79
68, 21
3, 17
85, 43
56, 87
45, 56
43, 27
78, 23
52, 76
82, 40
21, 31
51, 57
96, 61
18, 80
72, 90
63, 62
58, 15
89, 89
93, 59
47, 30
75, 29
67, 27
3, 47
11, 51
28, 41
85, 4
97, 83
78, 70
42, 56
55, 77
80, 59
17, 85
44, 75
82, 58
27, 29
56, 57
12, 8
61, 20
15, 7
89, 84
82, 33
70, 62
8, 89
6, 61
11, 26
26, 79
92, 70
4, 35
99, 70
55, 29
1, 67
72, 21
20, 32
90, 20
74, 41
57, 32
33, 56
9, 40
28, 87
39, 56
46, 8
69, 1
57, 40
80, 64
70, 75
95, 85
69, 12
43, 43
90, 10
37, 0
31, 61
59, 95
21, 64
7, 95
90, 42
17, 19
49, 54
43, 78
82, 17
8, 1
60, 59
82, 49
44, 10
13, 55
6, 36
25, 34
2, 21
58, 95
76, 1
30, 84
96, 62
53, 49
56, 27
69, 83
50, 60
90, 6
95, 36
32, 62
26, 42
72, 1
25, 99
61, 31
3, 8
88, 50
99, 72
57, 58
58, 44
80, 98
24, 25
83, 76
71, 35
35, 50
28, 44
54, 90
58, 84
17, 79
86, 15
4, 98
4, 50
26, 55
75, 25
53, 78
66, 38
32, 20
52, 25
16, 83
50, 41
35, 7
62, 49
43, 49
97, 89
46, 91
35, 92
62, 27
18, 55
87, 0
13, 76
69, 58
72, 47
50, 37
25, 58
7, 86
83, 63
84, 91
1, 73
92, 66
21, 87
76, 30
85, 9
9, 1
5, 75
48, 8
3, 41
74, 31
12, 42
9, 40
80, 3
29, 56
81, 42
7, 3
20, 47
30, 55
56, 25
78, 86
96, 25
35, 35
11, 94
98, 1
7, 10
0, 43
39, 6
73, 3
0, 13
51, 94
11, 80
23, 6
69, 89
86, 21
27, 16
52, 82
80, 21
7, 36
22, 37
9, 87
69, 30
17, 66
95, 4
73, 35
31, 58
17, 8
74, 62
30, 29
95, 8
75, 93
36, 24
12, 28
28, 51
71, 88
49, 11
31, 73
50, 27
41, 49
94, 77
11, 43
29, 97
55, 9
95, 6
13, 97
91, 29
16, 76
66, 72
7, 5
74, 30
71, 62
38, 67
20, 8
94, 44
53, 75
41, 59
92, 35
22, 79
6, 39
48, 43
85, 73
72, 53
66, 33
5, 69
58, 76
67, 45
88, 56
3, 85
83, 46
13, 5
52, 61
73, 24
71, 36
6, 62
87, 16
3, 8
40, 46
73, 29
86, 88
2, 68
28, 13
81, 86
15, 52
84, 92
50, 32
